_links/self/href,_links/competition/href,_links/homeTeam/href,_links/awayTeam/href,date,status,matchday,homeTeamName,awayTeamName,result/goalsHomeTeam,result/goalsAwayTeam,odds,result/halfTime/goalsHomeTeam,result/halfTime/goalsAwayTeam
http://api.football-data.org/v1/fixtures/146747,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/67,2016-05-07T14:00:00Z,FINISHED,37,Aston Villa FC,Newcastle United FC,0,0,,,
http://api.football-data.org/v1/fixtures/147081,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/74,2016-05-07T14:00:00Z,FINISHED,37,AFC Bournemouth,West Bromwich Albion FC,1,1,,,
http://api.football-data.org/v1/fixtures/146748,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/70,2016-05-07T14:00:00Z,FINISHED,37,Crystal Palace FC,Stoke City FC,2,1,,,
http://api.football-data.org/v1/fixtures/146753,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/61,2016-05-07T14:00:00Z,FINISHED,37,Sunderland AFC,Chelsea FC,3,2,,,
http://api.football-data.org/v1/fixtures/146749,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/62,2016-05-07T16:30:00Z,FINISHED,37,Leicester City FC,Everton FC,3,1,,,
http://api.football-data.org/v1/fixtures/146754,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/340,2016-05-08T12:30:00Z,FINISHED,37,Tottenham Hotspur FC,Southampton FC,1,2,,,
http://api.football-data.org/v1/fixtures/146750,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/346,2016-05-08T15:00:00Z,FINISHED,37,Liverpool FC,Watford FC,2,0,,,
http://api.football-data.org/v1/fixtures/146751,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/57,2016-05-08T15:00:00Z,FINISHED,37,Manchester City FC,Arsenal FC,2,2,,,
http://api.football-data.org/v1/fixtures/146773,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/66,2016-05-10T18:45:00Z,FINISHED,35,West Ham United FC,Manchester United FC,3,2,,,
http://api.football-data.org/v1/fixtures/146817,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/62,2016-05-11T18:45:00Z,FINISHED,30,Sunderland AFC,Everton FC,3,0,,,
http://api.football-data.org/v1/fixtures/146770,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/346,2016-05-11T18:45:00Z,FINISHED,35,Norwich City FC,Watford FC,4,2,,,
http://api.football-data.org/v1/fixtures/146813,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/61,2016-05-11T19:00:00Z,FINISHED,30,Liverpool FC,Chelsea FC,1,1,,,
http://api.football-data.org/v1/fixtures/146738,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/58,2016-05-15T14:00:00Z,FINISHED,38,Arsenal FC,Aston Villa FC,4,0,,,
http://api.football-data.org/v1/fixtures/146739,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/338,2016-05-15T14:00:00Z,FINISHED,38,Chelsea FC,Leicester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/146740,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/68,2016-05-15T14:00:00Z,FINISHED,38,Everton FC,Norwich City FC,3,0,,,
http://api.football-data.org/v1/fixtures/146741,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/73,2016-05-15T14:00:00Z,FINISHED,38,Newcastle United FC,Tottenham Hotspur FC,5,1,,,
http://api.football-data.org/v1/fixtures/146742,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/354,2016-05-15T14:00:00Z,FINISHED,38,Southampton FC,Crystal Palace FC,4,1,,,
http://api.football-data.org/v1/fixtures/146743,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/563,2016-05-15T14:00:00Z,FINISHED,38,Stoke City FC,West Ham United FC,2,1,,,
http://api.football-data.org/v1/fixtures/146744,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/65,2016-05-15T14:00:00Z,FINISHED,38,Swansea City FC,Manchester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/146746,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/64,2016-05-15T14:00:00Z,FINISHED,38,West Bromwich Albion FC,Liverpool FC,1,1,,,
http://api.football-data.org/v1/fixtures/146745,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/71,2016-05-15T14:00:00Z,FINISHED,38,Watford FC,Sunderland AFC,2,2,,,
http://api.football-data.org/v1/fixtures/147080,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/1044,2016-05-17T19:00:00Z,FINISHED,38,Manchester United FC,AFC Bournemouth,3,1,,,
